datetime,open,high,low,close,volume
2025-04-02 10:00:00,1879.59,1882.77,1876.86,1879.99,621.87797652
2025-04-02 10:05:00,1879.69,1884.68,1879.68,1883.75,190.72299888
2025-04-02 10:10:00,1883.69,1884.88,1880.76,1880.98,135.92195514
2025-04-02 10:15:00,1880.96,1884.6,1880.93,1884.47,197.46115083
2025-04-02 10:20:00,1884.61,1887.64,1883.98,1883.98,278.29514416
2025-04-02 10:25:00,1883.99,1885.08,1879.17,1879.83,480.12752367999997
2025-04-02 10:30:00,1879.79,1879.81,1876.21,1876.49,334.59486926
2025-04-02 10:35:00,1876.49,1878.01,1873.21,1876.07,383.9572056
2025-04-02 10:40:00,1876.32,1876.43,1872.8,1875.47,172.95573851
2025-04-02 10:45:00,1875.36,1877.06,1875.02,1876.85,84.17772403
2025-04-02 10:50:00,1876.85,1877.52,1871.28,1871.93,208.27530181999998
2025-04-02 10:55:00,1871.8,1873.38,1870.89,1872.63,208.50236648999999
2025-04-02 11:00:00,1872.66,1874.7,1871.68,1874.59,124.05540764
2025-04-02 11:05:00,1874.58,1878.4,1872.84,1877.72,328.09625746
2025-04-02 11:10:00,1877.77,1878.03,1874.83,1875.47,227.83007141000002
2025-04-02 11:15:00,1875.27,1878.16,1874.77,1877.08,142.14500895999998
2025-04-02 11:20:00,1877.08,1877.55,1875.05,1875.36,340.99747372
2025-04-02 11:25:00,1875.65,1875.95,1873.28,1873.49,512.05629588
2025-04-02 11:30:00,1873.41,1875.07,1869.84,1872.54,520.80851763
2025-04-02 11:35:00,1872.52,1873.4,1870.59,1871.22,230.05956143999998
2025-04-02 11:40:00,1871.12,1872.76,1870.12,1872.16,229.58484550000003
2025-04-02 11:45:00,1872.16,1873.68,1869.36,1871.22,465.34977793999997
2025-04-02 11:50:00,1871.12,1871.26,1868.24,1869.36,682.2524423
2025-04-02 11:55:00,1869.37,1870.37,1867.87,1868.61,331.45381140999996
2025-04-02 12:00:00,1868.61,1870.72,1868.02,1868.8,306.50345217
2025-04-02 12:05:00,1868.67,1868.68,1860.39,1863.73,752.14121196
2025-04-02 12:10:00,1863.72,1866.44,1862.31,1865.9,141.24141717
2025-04-02 12:15:00,1865.9,1866.71,1861.3,1862.86,379.09597599
2025-04-02 12:20:00,1862.87,1863.98,1860.38,1863.17,204.63002995
2025-04-02 12:25:00,1863.35,1864.31,1858.05,1858.63,284.53148591
2025-04-02 12:30:00,1858.79,1862.82,1858.37,1861.38,280.43719086
2025-04-02 12:35:00,1861.28,1864.58,1860.69,1863.84,165.72220162
2025-04-02 12:40:00,1863.88,1868.28,1863.88,1867.82,408.09582294999996
2025-04-02 12:45:00,1867.85,1867.85,1864.49,1864.98,299.13288722
2025-04-02 12:50:00,1864.98,1872.13,1864.33,1871.21,194.36747404
2025-04-02 12:55:00,1871.24,1873.21,1869.6,1871.73,444.46494882
2025-04-02 13:00:00,1871.74,1871.83,1864.98,1864.98,449.66518400999996
2025-04-02 13:05:00,1865.31,1868.06,1863.0,1864.81,392.42677395
2025-04-02 13:10:00,1864.66,1864.7,1861.11,1861.73,269.16677734
2025-04-02 13:15:00,1861.67,1862.02,1859.78,1862.02,620.26498612
2025-04-02 13:20:00,1862.02,1864.11,1860.96,1861.38,225.51827274
2025-04-02 13:25:00,1861.39,1861.52,1857.51,1858.92,427.52995605
2025-04-02 13:30:00,1859.04,1868.13,1853.92,1868.0,1814.14070096
2025-04-02 13:35:00,1868.14,1877.15,1866.9,1871.3,964.62517215
2025-04-02 13:40:00,1871.51,1873.62,1865.98,1873.32,1066.93275457
2025-04-02 13:45:00,1873.31,1888.99,1870.81,1886.82,1811.01130102
2025-04-02 13:50:00,1886.82,1892.63,1880.07,1883.21,2412.40673952
2025-04-02 13:55:00,1883.19,1885.0,1871.18,1871.61,1165.16650386
2025-04-02 14:00:00,1871.2,1881.19,1869.64,1879.76,1298.77908372
2025-04-02 14:05:00,1879.96,1881.45,1870.57,1871.5,1189.63669167
2025-04-02 14:10:00,1871.79,1874.8,1857.86,1863.9,3094.61971133
2025-04-02 14:15:00,1863.79,1871.0,1861.1,1869.13,1514.77754106
2025-04-02 14:20:00,1869.02,1873.6,1867.14,1872.38,998.94293225
2025-04-02 14:25:00,1872.19,1872.72,1867.86,1871.6,720.72007231
2025-04-02 14:30:00,1871.51,1875.92,1869.11,1869.69,1254.09648958
2025-04-02 14:35:00,1869.73,1870.36,1864.49,1869.37,874.75617858
2025-04-02 14:40:00,1869.47,1876.45,1868.74,1871.81,726.42431901
2025-04-02 14:45:00,1871.79,1874.51,1869.29,1872.27,497.84054996
2025-04-02 14:50:00,1872.5,1874.79,1870.75,1871.29,523.36737328
2025-04-02 14:55:00,1871.37,1877.83,1871.01,1875.6,714.53754439
2025-04-02 15:00:00,1875.58,1882.98,1874.04,1881.58,1050.5767177100001
2025-04-02 15:05:00,1881.53,1895.0,1881.12,1889.33,1836.19208031
2025-04-02 15:10:00,1889.32,1891.06,1881.47,1881.77,1164.9138104
2025-04-02 15:15:00,1881.75,1888.76,1881.39,1885.22,648.68962154
2025-04-02 15:20:00,1885.26,1890.11,1884.82,1886.31,332.90568438
2025-04-02 15:25:00,1886.39,1893.75,1886.3,1890.24,979.93658082
2025-04-02 15:30:00,1890.66,1916.8,1890.29,1907.36,3774.13623198
2025-04-02 15:35:00,1907.62,1915.72,1906.83,1915.14,3417.05605528
2025-04-02 15:40:00,1915.25,1915.72,1910.22,1914.94,2966.7362416899996
2025-04-02 15:45:00,1914.52,1919.15,1902.6,1903.95,5242.9439927
2025-04-02 15:50:00,1903.94,1909.22,1893.8,1896.46,5731.42900499
2025-04-02 15:55:00,1896.24,1902.89,1895.7,1901.36,4605.07283233
2025-04-02 16:00:00,1901.29,1905.96,1897.66,1902.8,567.0751173
2025-04-02 16:05:00,1902.67,1903.1,1894.99,1897.14,979.01980606
2025-04-02 16:10:00,1896.97,1904.0,1896.81,1902.07,459.07376077000004
2025-04-02 16:15:00,1902.22,1904.49,1901.73,1904.28,417.16915862
2025-04-02 16:20:00,1904.5,1907.99,1902.7,1906.19,313.22321637
2025-04-02 16:25:00,1906.01,1908.0,1902.45,1908.0,478.42229677
2025-04-02 16:30:00,1907.85,1910.15,1906.36,1907.7,350.23909323
2025-04-02 16:35:00,1907.64,1907.64,1898.31,1902.12,253.52572735
2025-04-02 16:40:00,1902.33,1903.6,1900.92,1903.26,400.74427841
2025-04-02 16:45:00,1903.08,1903.6,1899.39,1903.16,273.3096573
2025-04-02 16:50:00,1903.61,1908.03,1902.05,1905.09,537.2742749
2025-04-02 16:55:00,1904.79,1905.89,1899.83,1903.12,205.02525629000002
2025-04-02 17:00:00,1903.11,1907.9,1902.21,1907.13,570.11134751
2025-04-02 17:05:00,1907.31,1909.9,1902.43,1905.73,1572.43221591
2025-04-02 17:10:00,1905.45,1914.22,1905.31,1911.63,1232.87841342
2025-04-02 17:15:00,1911.85,1911.85,1906.74,1908.32,661.65710484
2025-04-02 17:20:00,1908.42,1908.88,1903.16,1905.16,559.47620095
2025-04-02 17:25:00,1904.46,1905.04,1898.11,1898.11,512.01665015
2025-04-02 17:30:00,1898.07,1899.13,1889.86,1892.23,1057.629504
2025-04-02 17:35:00,1892.51,1893.12,1889.25,1889.55,488.41239906
2025-04-02 17:40:00,1889.55,1890.86,1884.39,1889.0,622.27548969
2025-04-02 17:45:00,1889.15,1889.93,1882.33,1883.63,524.20641688
2025-04-02 17:50:00,1883.7,1890.03,1883.36,1889.73,391.0668834
2025-04-02 17:55:00,1889.75,1895.37,1889.75,1892.74,500.15288418
2025-04-02 18:00:00,1892.73,1898.26,1892.29,1894.96,800.6491151600001
2025-04-02 18:05:00,1894.95,1895.33,1888.36,1891.74,683.27229175
2025-04-02 18:10:00,1891.74,1894.1,1890.09,1892.52,590.62337671
2025-04-02 18:15:00,1892.49,1895.11,1889.08,1889.89,430.78883508
2025-04-02 18:20:00,1890.07,1894.31,1889.62,1893.13,523.11975607
2025-04-02 18:25:00,1893.12,1895.83,1889.38,1889.38,451.37188929
2025-04-02 18:30:00,1889.5,1896.01,1888.85,1895.14,1163.31919315
2025-04-02 18:35:00,1895.18,1903.13,1894.65,1902.45,824.7349944599999
2025-04-02 18:40:00,1902.67,1904.94,1901.24,1902.02,574.28649669
2025-04-02 18:45:00,1902.01,1904.65,1899.6,1904.65,366.28320437
2025-04-02 18:50:00,1904.64,1904.8,1901.13,1904.26,403.00393594
2025-04-02 18:55:00,1904.31,1904.31,1897.5,1898.2,1224.27962371
2025-04-02 19:00:00,1898.21,1901.78,1898.05,1900.68,574.41318469
2025-04-02 19:05:00,1900.69,1902.47,1899.87,1901.86,535.2906459
2025-04-02 19:10:00,1901.86,1902.0,1899.4,1899.77,661.7447334
2025-04-02 19:15:00,1899.77,1901.82,1896.05,1896.98,828.16701756
2025-04-02 19:20:00,1896.79,1900.46,1893.48,1899.83,485.49176812
2025-04-02 19:25:00,1899.9,1902.63,1896.65,1900.71,557.01114898
2025-04-02 19:30:00,1900.82,1904.9,1897.71,1904.17,1088.92037366
2025-04-02 19:35:00,1904.03,1905.2,1902.88,1903.03,328.37583151
2025-04-02 19:40:00,1903.17,1907.0,1902.65,1906.42,649.45357315
2025-04-02 19:45:00,1906.43,1910.74,1906.43,1908.42,1439.77229571
2025-04-02 19:50:00,1908.42,1909.54,1905.78,1908.08,1323.72615625
2025-04-02 19:55:00,1908.03,1916.32,1907.98,1911.81,1422.8404713300001
2025-04-02 20:00:00,1911.74,1912.31,1904.76,1906.36,723.29517488
2025-04-02 20:05:00,1906.24,1912.54,1899.79,1899.79,2339.4573131800003
2025-04-02 20:10:00,1899.68,1944.96,1882.79,1934.1,10953.34571374
2025-04-02 20:15:00,1933.99,1956.55,1918.93,1942.48,11985.13759035
2025-04-02 20:20:00,1942.48,1943.2,1919.16,1921.49,2948.4600847
2025-04-02 20:25:00,1921.11,1928.83,1876.58,1898.49,9584.85857947
2025-04-02 20:30:00,1898.96,1904.91,1888.76,1892.84,4790.81643668
2025-04-02 20:35:00,1893.18,1896.48,1875.58,1878.9,3179.5835505
2025-04-02 20:40:00,1878.67,1880.44,1864.98,1870.98,3884.79647804
2025-04-02 20:45:00,1870.87,1881.97,1867.42,1881.56,2695.83701708
2025-04-02 20:50:00,1881.59,1884.28,1876.52,1880.14,1901.0391115700002
2025-04-02 20:55:00,1880.03,1884.0,1878.32,1881.41,1833.86930561
2025-04-02 21:00:00,1881.17,1884.88,1876.45,1877.38,710.94388214
2025-04-02 21:05:00,1877.43,1877.43,1857.36,1858.09,1575.58385284
2025-04-02 21:10:00,1858.08,1864.62,1854.68,1860.54,2376.5189286
2025-04-02 21:15:00,1860.52,1868.64,1857.12,1861.67,1659.49775706
2025-04-02 21:20:00,1861.73,1878.64,1859.56,1867.65,1650.0398470100001
2025-04-02 21:25:00,1867.25,1867.44,1862.89,1863.58,691.59368687
2025-04-02 21:30:00,1863.57,1866.01,1860.53,1863.3,718.6902199799999
2025-04-02 21:35:00,1863.1,1871.04,1861.89,1870.36,535.31743657
2025-04-02 21:40:00,1870.72,1870.83,1866.85,1869.92,191.63221657
2025-04-02 21:45:00,1869.92,1869.93,1862.2,1864.32,290.25287382
2025-04-02 21:50:00,1864.34,1866.15,1860.66,1865.47,172.21914477
2025-04-02 21:55:00,1865.4,1868.36,1859.49,1866.43,520.80956687
2025-04-02 22:00:00,1866.67,1867.54,1850.55,1852.27,5372.280126449999
2025-04-02 22:05:00,1852.0,1860.25,1845.41,1849.03,2684.47639538
2025-04-02 22:10:00,1849.09,1849.78,1828.92,1836.89,2787.44543736
2025-04-02 22:15:00,1836.89,1836.89,1821.98,1825.97,2536.06290295
2025-04-02 22:20:00,1826.08,1826.47,1816.29,1824.81,4401.08099258
2025-04-02 22:25:00,1824.81,1826.55,1821.01,1824.1,1312.93590429
2025-04-02 22:30:00,1824.21,1825.39,1813.22,1814.76,907.6995058800001
2025-04-02 22:35:00,1814.55,1815.93,1804.63,1810.08,1375.5012223100002
2025-04-02 22:40:00,1810.05,1811.4,1792.63,1794.44,2853.99523417
2025-04-02 22:45:00,1794.83,1807.03,1788.53,1804.69,3052.30088966
2025-04-02 22:50:00,1804.69,1805.34,1796.22,1801.71,1373.25779647
2025-04-02 22:55:00,1801.67,1801.67,1794.52,1797.32,1191.19430229
2025-04-02 23:00:00,1797.3,1797.32,1781.21,1787.93,2652.2061839899998
2025-04-02 23:05:00,1788.05,1791.52,1785.87,1789.06,2150.44279625
2025-04-02 23:10:00,1788.87,1795.77,1787.26,1794.74,1518.25980492
2025-04-02 23:15:00,1794.66,1795.12,1783.29,1784.25,1257.15294945
2025-04-02 23:20:00,1783.92,1790.27,1781.62,1788.2,1096.24715328
2025-04-02 23:25:00,1787.97,1797.57,1786.69,1797.4,735.76956927
2025-04-02 23:30:00,1797.38,1800.81,1794.08,1800.68,1392.78705412
2025-04-02 23:35:00,1800.83,1801.23,1796.28,1800.9,458.61857318
2025-04-02 23:40:00,1800.9,1802.6,1799.01,1801.58,459.40411104
2025-04-02 23:45:00,1801.72,1801.73,1795.57,1797.21,339.51866331
2025-04-02 23:50:00,1797.07,1798.08,1793.36,1796.22,1470.45203921
2025-04-02 23:55:00,1795.97,1797.95,1791.97,1794.7,492.88647741
2025-04-03 00:00:00,1794.77,1797.12,1788.11,1792.21,903.7465835200001
2025-04-03 00:05:00,1792.38,1808.38,1791.42,1806.06,1072.09451722
2025-04-03 00:10:00,1806.05,1811.67,1804.39,1807.37,682.89478528
2025-04-03 00:15:00,1807.02,1815.98,1803.77,1815.03,1044.88305691
2025-04-03 00:20:00,1815.03,1818.79,1813.05,1816.72,1332.4391866600001
2025-04-03 00:25:00,1816.15,1819.99,1809.14,1811.64,695.84052837
2025-04-03 00:30:00,1811.52,1822.28,1811.04,1816.3,637.4089911199999
2025-04-03 00:35:00,1816.34,1827.69,1816.21,1823.78,1318.08029326
2025-04-03 00:40:00,1823.75,1825.32,1820.43,1820.43,580.69741128
2025-04-03 00:45:00,1820.4,1822.28,1813.87,1818.62,733.88359055
2025-04-03 00:50:00,1818.46,1818.46,1811.54,1816.83,597.88042313
2025-04-03 00:55:00,1816.78,1821.33,1816.19,1820.38,296.64017206
2025-04-03 01:00:00,1820.29,1823.51,1818.76,1820.52,424.94580004
2025-04-03 01:05:00,1820.52,1821.27,1814.26,1818.89,523.94342756
2025-04-03 01:10:00,1818.88,1823.33,1817.31,1821.52,356.45712935
2025-04-03 01:15:00,1821.45,1826.98,1820.48,1823.18,1506.20420746
2025-04-03 01:20:00,1823.17,1824.89,1818.9,1824.26,602.59874434
2025-04-03 01:25:00,1824.25,1826.63,1821.52,1825.77,509.23505682
2025-04-03 01:30:00,1825.89,1827.7,1823.06,1824.61,603.16729123
2025-04-03 01:35:00,1824.61,1826.53,1822.86,1824.84,419.67777044
2025-04-03 01:40:00,1824.73,1827.35,1821.23,1826.19,647.83342698
2025-04-03 01:45:00,1826.13,1830.28,1825.56,1828.22,387.93830027
2025-04-03 01:50:00,1828.22,1834.76,1827.95,1828.67,512.43385285
2025-04-03 01:55:00,1828.53,1829.89,1825.69,1826.24,386.10369448
2025-04-03 02:00:00,1826.22,1831.61,1825.92,1828.55,338.22316245
2025-04-03 02:05:00,1828.55,1828.56,1822.9,1824.8,473.40746974
2025-04-03 02:10:00,1824.79,1830.52,1824.72,1827.25,1041.28093454
2025-04-03 02:15:00,1827.22,1828.23,1819.03,1819.58,478.80881763
2025-04-03 02:20:00,1819.42,1823.82,1817.88,1823.12,506.11816629
2025-04-03 02:25:00,1823.12,1825.28,1820.08,1824.21,358.9580515
2025-04-03 02:30:00,1824.2,1824.25,1819.21,1822.88,312.9327974
2025-04-03 02:35:00,1822.68,1826.94,1821.45,1826.93,173.33009435
2025-04-03 02:40:00,1826.87,1828.61,1822.83,1823.28,159.28427242
2025-04-03 02:45:00,1823.3,1827.92,1822.6,1827.55,168.1456029
2025-04-03 02:50:00,1827.3,1832.55,1825.46,1831.08,271.11978038
2025-04-03 02:55:00,1831.08,1831.08,1828.96,1830.2,119.18156212000001
2025-04-03 03:00:00,1830.16,1830.71,1826.11,1826.56,257.20349403
2025-04-03 03:05:00,1826.68,1826.71,1823.56,1824.81,203.98700181
2025-04-03 03:10:00,1824.81,1825.81,1821.97,1823.07,156.09234415
2025-04-03 03:15:00,1822.93,1826.15,1822.58,1825.02,439.63807718
2025-04-03 03:20:00,1825.16,1828.9,1825.16,1827.62,260.14754531
2025-04-03 03:25:00,1827.62,1828.1,1825.54,1826.05,280.78181292
2025-04-03 03:30:00,1826.04,1829.01,1824.16,1824.4,244.71148872
2025-04-03 03:35:00,1824.31,1824.98,1820.73,1821.32,246.85485796
2025-04-03 03:40:00,1821.26,1821.98,1819.29,1819.97,268.90124878
2025-04-03 03:45:00,1820.03,1822.41,1819.94,1821.68,266.34141102
2025-04-03 03:50:00,1821.5,1824.62,1820.79,1823.8,221.18211889
2025-04-03 03:55:00,1824.29,1825.59,1823.04,1824.45,166.05479355
2025-04-03 04:00:00,1824.47,1828.71,1823.67,1824.0,391.86989042
2025-04-03 04:05:00,1823.94,1825.88,1822.62,1825.88,207.4981794
2025-04-03 04:10:00,1825.82,1830.57,1825.7,1826.58,245.76951332
2025-04-03 04:15:00,1826.55,1827.86,1824.77,1826.28,186.16075417
2025-04-03 04:20:00,1826.27,1827.49,1825.33,1826.86,193.1494193
2025-04-03 04:25:00,1826.59,1826.96,1824.1,1825.03,115.61442359
2025-04-03 04:30:00,1824.95,1831.88,1823.87,1831.79,267.24815295
2025-04-03 04:35:00,1831.79,1832.79,1829.05,1830.39,454.14330452999997
2025-04-03 04:40:00,1830.39,1842.53,1829.6,1841.95,1927.47170164
2025-04-03 04:45:00,1841.95,1845.09,1837.3,1838.53,754.0327561299999
2025-04-03 04:50:00,1838.53,1839.91,1837.29,1837.86,252.53070658000001
2025-04-03 04:55:00,1837.85,1837.85,1834.28,1835.3,206.95126416
2025-04-03 05:00:00,1835.35,1839.17,1835.13,1838.02,219.34659225000001
2025-04-03 05:05:00,1838.03,1840.37,1835.51,1836.31,195.18733147
2025-04-03 05:10:00,1836.38,1836.96,1834.66,1836.0,272.58783407
2025-04-03 05:15:00,1835.99,1836.23,1833.73,1833.74,312.80450821
2025-04-03 05:20:00,1834.3,1835.22,1831.25,1831.53,216.84501777
2025-04-03 05:25:00,1831.4,1834.87,1831.33,1833.55,217.91262652
2025-04-03 05:30:00,1833.5,1833.68,1827.15,1827.46,615.08254665
2025-04-03 05:35:00,1827.38,1828.6,1826.81,1828.26,202.83996007
2025-04-03 05:40:00,1828.11,1830.2,1827.77,1829.74,99.33352221
2025-04-03 05:45:00,1829.72,1829.72,1824.52,1826.25,265.68949849
2025-04-03 05:50:00,1826.23,1827.26,1822.74,1823.22,379.09964813
2025-04-03 05:55:00,1823.22,1824.3,1821.04,1821.57,428.48512051
2025-04-03 06:00:00,1821.55,1825.32,1820.06,1824.98,333.4468424
2025-04-03 06:05:00,1824.97,1825.48,1823.24,1824.37,225.02951408
2025-04-03 06:10:00,1824.31,1824.48,1821.29,1823.89,276.86695357
2025-04-03 06:15:00,1823.99,1823.99,1820.49,1823.63,120.58067281000001
2025-04-03 06:20:00,1823.8,1827.92,1822.1,1826.35,490.59410968
2025-04-03 06:25:00,1826.34,1827.1,1825.06,1826.48,282.29433534000003
2025-04-03 06:30:00,1826.48,1827.6,1822.01,1824.08,202.43485736000002
2025-04-03 06:35:00,1823.95,1824.62,1821.5,1822.95,347.45479547
2025-04-03 06:40:00,1822.92,1824.79,1822.01,1823.31,284.38087358
2025-04-03 06:45:00,1823.3,1826.31,1820.99,1825.94,252.43479935000002
2025-04-03 06:50:00,1825.89,1826.57,1822.11,1822.78,232.20571967
2025-04-03 06:55:00,1822.77,1822.77,1814.0,1817.29,302.82606038
2025-04-03 07:00:00,1817.32,1820.81,1815.87,1819.23,322.86821884
2025-04-03 07:05:00,1819.1,1822.11,1817.77,1820.46,265.45651415
2025-04-03 07:10:00,1820.16,1820.36,1811.16,1813.03,774.0699354999999
2025-04-03 07:15:00,1812.97,1815.79,1806.94,1808.64,944.89621182
2025-04-03 07:20:00,1808.63,1814.67,1807.01,1813.48,632.36208702
2025-04-03 07:25:00,1813.48,1821.19,1813.48,1819.71,576.34442344
2025-04-03 07:30:00,1819.76,1820.29,1816.11,1816.66,399.35125996
2025-04-03 07:35:00,1816.64,1817.12,1812.04,1812.5,407.91151992000005
2025-04-03 07:40:00,1812.62,1813.76,1808.97,1811.78,784.1129043300001
2025-04-03 07:45:00,1811.78,1814.69,1810.45,1811.97,466.73000207999996
2025-04-03 07:50:00,1811.88,1813.78,1808.1,1813.7,359.40592329
2025-04-03 07:55:00,1813.69,1817.07,1813.67,1815.06,185.13285047
2025-04-03 08:00:00,1815.17,1823.5,1814.38,1819.76,886.57484755
2025-04-03 08:05:00,1819.76,1821.3,1816.43,1819.67,425.45871808
2025-04-03 08:10:00,1819.48,1820.72,1817.78,1820.35,372.47641795
2025-04-03 08:15:00,1820.21,1822.55,1818.99,1821.42,245.10517303
2025-04-03 08:20:00,1821.32,1822.01,1818.45,1819.87,268.43897853
2025-04-03 08:25:00,1819.94,1819.94,1816.92,1817.91,202.31515086000002
2025-04-03 08:30:00,1817.85,1822.71,1817.31,1818.64,252.5341403
2025-04-03 08:35:00,1818.41,1824.23,1818.1,1823.18,349.72517617
2025-04-03 08:40:00,1823.2,1823.97,1821.12,1822.18,150.25204936
2025-04-03 08:45:00,1822.17,1822.84,1819.27,1821.72,189.73608193
2025-04-03 08:50:00,1821.4,1821.73,1818.64,1819.25,264.38663089
2025-04-03 08:55:00,1819.38,1822.97,1818.9,1821.53,139.88312267
2025-04-03 09:00:00,1821.52,1823.26,1820.7,1821.49,300.7495736
2025-04-03 09:05:00,1821.38,1822.28,1817.83,1821.13,415.97355196
2025-04-03 09:10:00,1820.95,1820.99,1817.18,1817.86,194.81862614
2025-04-03 09:15:00,1817.6,1820.7,1816.95,1818.51,223.23488372
2025-04-03 09:20:00,1818.48,1819.11,1816.94,1817.99,209.82509149
2025-04-03 09:25:00,1817.92,1818.04,1815.95,1816.98,197.76093766
2025-04-03 09:30:00,1816.97,1819.51,1816.96,1817.65,189.74259149
2025-04-03 09:35:00,1817.73,1821.47,1817.17,1821.39,78.72142878
2025-04-03 09:40:00,1821.42,1821.48,1819.51,1820.55,79.67570526
2025-04-03 09:45:00,1820.48,1820.48,1814.17,1815.59,345.71521939999997
2025-04-03 09:50:00,1815.57,1817.74,1814.22,1815.01,264.68162327
2025-04-03 09:55:00,1815.0,1815.24,1809.21,1811.22,867.4960044999999
2025-04-03 10:00:00,1811.21,1813.89,1810.89,1813.57,147.9677699
2025-04-03 10:05:00,1813.52,1814.02,1809.22,1813.79,256.19951573000003
2025-04-03 10:10:00,1813.78,1817.45,1811.57,1812.48,552.97562642
2025-04-03 10:15:00,1812.26,1814.28,1810.92,1810.92,294.40369359
2025-04-03 10:20:00,1810.98,1811.4,1802.29,1805.03,1103.17817635
2025-04-03 10:25:00,1804.95,1806.74,1798.73,1800.38,740.24979313
2025-04-03 10:30:00,1800.33,1803.68,1799.42,1801.45,463.27571227
2025-04-03 10:35:00,1801.68,1803.19,1798.38,1798.46,381.66056138
2025-04-03 10:40:00,1798.27,1799.24,1789.95,1798.47,917.06782657
2025-04-03 10:45:00,1798.91,1802.49,1797.01,1797.49,501.18941427
2025-04-03 10:50:00,1797.26,1799.41,1792.4,1794.72,577.9935524
2025-04-03 10:55:00,1794.56,1795.48,1791.01,1793.3,321.12512229
2025-04-03 11:00:00,1793.41,1794.62,1787.03,1789.74,490.66476823
2025-04-03 11:05:00,1789.56,1797.16,1787.33,1796.92,636.83722039
2025-04-03 11:10:00,1796.6,1802.44,1796.2,1801.72,438.08200475999996
2025-04-03 11:15:00,1801.59,1802.33,1795.37,1795.8,658.03680178
2025-04-03 11:20:00,1795.87,1796.35,1792.77,1795.33,540.13113361
2025-04-03 11:25:00,1795.21,1797.29,1792.88,1796.36,267.27593634
2025-04-03 11:30:00,1796.24,1797.56,1792.18,1797.29,300.01576129
2025-04-03 11:35:00,1797.25,1799.65,1795.82,1799.03,278.41152683
2025-04-03 11:40:00,1799.04,1799.29,1796.56,1798.23,228.66104328
2025-04-03 11:45:00,1798.56,1799.25,1793.17,1794.94,212.96538777
2025-04-03 11:50:00,1794.95,1796.69,1793.65,1795.18,214.45059623
2025-04-03 11:55:00,1795.16,1796.11,1792.7,1794.87,331.36169215
2025-04-03 12:00:00,1794.86,1796.12,1790.26,1793.58,546.54205836
2025-04-03 12:05:00,1793.58,1797.88,1790.96,1797.88,467.29574448
2025-04-03 12:10:00,1797.72,1800.01,1795.23,1798.22,362.07133039
2025-04-03 12:15:00,1798.17,1798.17,1795.1,1796.84,167.6144119
2025-04-03 12:20:00,1796.55,1797.39,1793.32,1793.52,246.36988313
2025-04-03 12:25:00,1793.39,1793.69,1785.75,1788.06,514.26013023
2025-04-03 12:30:00,1788.27,1794.52,1787.45,1793.3,811.50342634
2025-04-03 12:35:00,1793.33,1795.42,1785.59,1787.51,568.56619791
2025-04-03 12:40:00,1787.45,1790.45,1760.6,1766.86,5936.4490492
2025-04-03 12:45:00,1767.18,1776.0,1750.0,1756.54,7456.6941734
2025-04-03 12:50:00,1756.86,1768.09,1755.54,1764.52,2064.57199351
2025-04-03 12:55:00,1764.18,1767.19,1756.77,1758.9,1046.16209262
2025-04-03 13:00:00,1758.94,1763.24,1755.6,1761.69,852.36752824
2025-04-03 13:05:00,1761.89,1764.39,1758.01,1762.04,835.35906862
2025-04-03 13:10:00,1761.9,1767.89,1761.2,1763.05,1508.6321591800001
2025-04-03 13:15:00,1762.68,1770.22,1761.54,1767.64,781.8960411200001
2025-04-03 13:20:00,1767.63,1767.82,1762.61,1766.09,1082.74445579
2025-04-03 13:25:00,1766.48,1772.82,1766.27,1772.05,1295.60595208
2025-04-03 13:30:00,1772.05,1790.15,1770.35,1786.14,4682.19550703
2025-04-03 13:35:00,1785.99,1791.46,1775.63,1789.83,3517.37154023
2025-04-03 13:40:00,1789.68,1789.68,1780.18,1783.61,1983.17927814
2025-04-03 13:45:00,1783.14,1786.34,1779.21,1780.78,2541.70090351
2025-04-03 13:50:00,1780.6,1789.54,1780.3,1782.73,2634.30611677
2025-04-03 13:55:00,1782.68,1786.35,1781.12,1783.9,1222.73034617
2025-04-03 14:00:00,1783.53,1784.68,1773.16,1773.51,3059.27704185
2025-04-03 14:05:00,1773.48,1776.01,1764.46,1767.27,2728.77305527
2025-04-03 14:10:00,1767.09,1771.25,1761.01,1764.44,1423.12370565
2025-04-03 14:15:00,1764.53,1774.08,1764.39,1772.18,1422.44163995
2025-04-03 14:20:00,1772.18,1774.99,1767.92,1771.33,937.1382521200001
2025-04-03 14:25:00,1771.55,1779.85,1770.85,1778.64,1123.06275411
2025-04-03 14:30:00,1778.25,1780.56,1771.28,1771.78,854.12265822
2025-04-03 14:35:00,1771.56,1772.69,1765.64,1768.15,603.2067225
2025-04-03 14:40:00,1768.46,1770.69,1763.63,1766.72,1078.9023292
2025-04-03 14:45:00,1766.85,1767.22,1759.29,1761.52,1161.19555979
2025-04-03 14:50:00,1761.52,1761.52,1750.68,1759.09,3246.26368953
2025-04-03 14:55:00,1759.07,1760.85,1756.21,1757.54,712.07462664
2025-04-03 15:00:00,1757.24,1763.04,1755.94,1762.3,1153.7648945800001
2025-04-03 15:05:00,1762.24,1762.48,1754.5,1759.99,1782.83844245
2025-04-03 15:10:00,1759.98,1768.9,1759.49,1764.07,875.27249901
2025-04-03 15:15:00,1763.92,1773.0,1763.92,1772.33,679.1317397800001
2025-04-03 15:20:00,1771.79,1772.03,1765.93,1769.1,496.29796286
